"","id_municipio","ano","share_feminino","share_esquerda","open","logPop","gdppc","vote_margin"
"4757",2801108,2008,0.00197472353870458,0.285545023696682,1,8.29978317194979,6.68310758775871,-0.116217990807617
"4758",2801108,2012,0.00125680770842061,0.416003351487222,0,8.28273588020175,6.76169556957684,0.0211750671040858
"4759",2801108,2016,0.0216911764705882,0.137132352941176,1,8.30819906320645,6.92740564411856,-0.472399445214979
"4760",2801207,2008,0.00304136253041363,0.0927181091414668,0,10.0227805587241,72.5189670786838,-0.0689805402265466
"4761",2801306,2012,0.00532233883058471,0.585232383808096,1,10.3546268641355,7.33353391214607,-0.119977709668431
"4762",2801306,2016,0.0342409802586794,0.150578624914908,1,10.4256981211687,5.82346358419469,0.0555786196159834
"4763",2801306,2020,0.056104266367987,0.104775481111903,0,10.4491203178075,5.44048546085968,0.16406539336543
"4764",2801405,2012,0.0111536358665938,0.557463094587206,1,9.92059046043579,6.33112387222605,-0.287329958873774
"4765",2801504,2008,0.00829655781112092,0.172462488967343,1,9.41873570094148,51.2932893667661,0.503157653002641
"4766",2801504,2012,0.00275633958103638,0.525633958103638,0,9.55605547567857,54.586407720104,0.50446791226645
"4767",2801504,2020,0.0702371843917368,0.173833205814843,1,9.73725585689112,11.7547215181362,0.0110442757124544
"4768",2801603,2016,0.0449904275686024,0.476388002552648,1,8.68473946262804,5.3482700693002,-0.208180147058824
"4769",2801702,2012,0.00388565084651679,0.570913127948931,0,9.7326399178158,6.22129910471078,-0.586380006548074
"4770",2801702,2020,0.0305898491083676,0.484362139917696,1,9.7997368515422,6.59074747067231,-0.0573786221454615
"4771",2801900,2008,0.00248138957816377,0.090818858560794,0,8.25634777291802,5.75313001445114,0.140172278778387
"4772",2801900,2012,0.00365797896662094,0.41655235482396,0,8.2529671950008,6.45382804473464,-0.137370242214533
"4773",2802007,2008,0.00690335305719921,0.171597633136095,0,8.37586001529959,54.7463800758832,0
"4774",2802007,2012,0.0018682858477347,0.453526389537599,0,8.40893960597598,53.8383969971261,-0.0411686586985391
"4775",2802007,2016,0.0206663854913539,0.236609025727541,0,8.51218064959269,10.9607547066842,-0.0888188976377953
"4776",2802007,2020,0.0682518714222809,0.268163804491413,1,8.55929436743487,12.1647183822705,0.16656751933373
"4777",2802106,2020,0.0770727327147561,0.3888057467824,0,11.149887462502,15.680142605361,-0.513960228414015
"4778",2802205,2008,0.00137504297009282,0.197318666208319,1,8.66647489413199,5.75218476863432,-0.00612843058886225
