"","id_municipio","ano","saude","saneamento","turismo","comercio","agro","gastos"
"382",2706802,2012,16558289.76,35910,125932.3,125932.3,1281926.08,99572724.24
"383",2706802,2016,16521078.63,NA,89124.99,89124.99,905582.51,167017032.33
"384",2706802,2020,35955190.26,NA,NA,519703.37,590765.85,304292631.93
"385",2706901,2008,29856985.72,586835.42,0,0,0,252757757.48
"386",2706901,2012,48270800.08,3412036.26,NA,NA,NA,319052880.12
"387",2706901,2016,72359787.3,3685991.16,166333.87,549725.79,NA,516548356.95
"388",2706901,2020,159436043.18,949378.93,NA,333803,NA,1061757401.17
"389",2707008,2008,3839635.06,0,0,0,0,39024184.16
"390",2707008,2012,4987976.3,NA,NA,NA,NA,35192259.39
"391",2707008,2016,6849283.68,NA,NA,NA,NA,46469227.35
"392",2707008,2020,11630056.22,NA,NA,NA,NA,106325974.56
"393",2707107,2008,18433180.72,30580,0,0,984857.26,207100758.8
"394",2707107,2012,25588115.24,NA,NA,NA,2139862.8,216914894.88
"395",2707107,2016,31654375.99,NA,NA,NA,3175816.21,233724699.99
"396",2707107,2020,49981883.8,NA,867403.95,867403.95,5215319.51,477240813
"397",2707206,2008,6228758.02,414650.26,0,0,937474.5,89663282.04
"398",2707206,2012,10383741.98,NA,NA,NA,431202.04,100994852.28
"399",2707206,2016,13846246.76,NA,NA,NA,629641.79,109788204.57
"400",2707206,2020,33224711.94,NA,NA,NA,4761749.15,314147510.5
"401",2707305,2008,19450961.68,874680.64,0,930689.64,426255.84,170126137.96
"402",2707305,2012,26254853.4,NA,NA,570368.87,307968.44,182486466.06
"403",2707305,2016,26408140.47,NA,NA,NA,76400,228110330.64
"404",2707305,2020,49674960.76,NA,NA,NA,2113037.51,506250839.55
"405",2707404,2008,5868780.12,0,0,0,155910.6,89599590.96
"406",2707404,2012,9273138.94,NA,NA,NA,35796.2,66590206.56
"407",2707404,2016,10307599.37,NA,NA,NA,91680.68,118132214.36
"408",2707404,2020,28050890.22,NA,267939.44,267939.44,969496.43,247713854.7
"409",2707503,2008,14487029.82,0,30000,30000,142592.76,103165023.04
"410",2707503,2012,13863063.36,NA,NA,NA,643140.34,95955411.87
"411",2707503,2016,20053930.04,NA,NA,NA,493830.21,135764201.88
"412",2707503,2020,42904576.49,6685194.12,NA,NA,1420531.68,346467577.92
"413",2707602,2008,10896301.94,0,0,0,368647.6,92531736.12
"414",2707602,2012,13280570.4,1891220.14,NA,NA,1544081.18,97613578.58
"415",2707602,2016,20718021.78,NA,NA,NA,1057761.55,128762528.48
"416",2707602,2020,34683649.89,NA,NA,NA,2541780.16,299819450.22
"417",2707701,2008,33538311.1,0,183163.41,183163.41,0,337701495.48
"418",2707701,2012,61492820.34,NA,NA,468389.89,NA,361443071.34
"419",2707701,2016,71151100.89,201420.66,NA,464170.9,NA,567139903.35
"420",2707701,2020,131264209.31,NA,NA,22219491.96,2709788.76,1153537327.98
"421",2707800,2008,4555381.02,0,743419.9,743419.9,71071,57266901.6
"422",2707800,2012,12314005.08,NA,2978465,3003548.12,80921.08,117100606.29
"423",2707800,2016,13386459.92,12368435.3,22269.4,1428344.19,91998,135896705.07
"424",2707800,2020,19316580.29,NA,390.6,56190.6,NA,145719482.91
"425",2707909,2008,5071628.12,29938,0,0,0,59315443.88
"426",2707909,2012,7612192.58,NA,NA,NA,NA,60502980.6
"427",2707909,2016,8726556.47,NA,NA,NA,NA,104473093.95
"428",2707909,2020,16215319.08,NA,NA,NA,NA,174778546.86
"429",2708006,2008,62401306.88,0,0,0,2040319.1,268562109
"430",2708006,2012,124165586.78,NA,NA,NA,2709833.6,351021564.09
"431",2708006,2016,153387002.76,NA,NA,NA,2686520.91,452894050.86
"432",2708006,2020,259530754.22,NA,NA,NA,14355514.26,996297186.96
"433",2708105,2008,7846537.14,0,0,0,91396.24,75950787.38
"434",2708105,2012,10282114.06,NA,NA,NA,8251.22,83358301.32
"435",2708105,2016,13338495.83,333594,NA,NA,61411.39,132593367.72
"436",2708105,2020,23609451.99,921308.06,NA,NA,403794.98,240323939.68
"437",2708204,2008,8487678.26,0,0,0,77258.88,52006153.44
"438",2708204,2012,7373425.54,85033,NA,NA,176744.4,47389589.13
"439",2708204,2016,7868030.12,NA,NA,NA,95782.64,68104627.95
"440",2708204,2020,12865652,NA,NA,NA,859353,145771150.47
"441",2708303,2008,15952788.56,1804344.3,0,0,740113.96,150313936.04
"442",2708303,2012,21819757.4,2896677.24,NA,NA,907613.94,143938799.13
"443",2708303,2016,32696411.1,2364170.77,NA,NA,645852.91,221458399.92
"444",2708303,2020,46429889.92,11083100.54,NA,NA,844229.23,386746124.22
"445",2708402,2008,20309720.3,484642.24,0,0,167285.96,205653430.4
"446",2708402,2012,45536247.9,NA,NA,NA,540434.14,249639701.1
"447",2708402,2016,39294893.48,NA,NA,NA,467464.71,288263603.28
"448",2708402,2020,77920156.08,11563306.9,NA,NA,4467783.7,668318409.39
"449",2708501,2008,NA,NA,NA,NA,NA,NA
"450",2708501,2012,22993993.48,1193199.24,24697,24697,836907.76,204867994.47
"451",2708501,2016,35213129.49,288408.68,NA,NA,259526.85,353415732.15
"452",2708501,2020,NA,NA,NA,NA,NA,NA
"453",2708600,2008,49365384.92,0,0,0,2416387.98,380363602.6
"454",2708600,2012,82019315.52,13894452.64,NA,142479.14,13514748.42,454064380.26
"455",2708600,2016,117193357.67,20909814.84,NA,54614.88,9369452.07,606851433.33
"456",2708600,2020,216206564.68,NA,NA,1488643.45,7610182.19,1288715744.31
"457",2708709,2008,5020435.36,664844.92,78029.75,78029.75,3716,51225943.4
"458",2708709,2012,8256451.74,NA,115546.86,115546.86,NA,59116168.38
"459",2708709,2016,7285013.4,2393451.62,NA,NA,15930,87373915.23
"460",2708709,2020,NA,NA,NA,NA,NA,NA
"461",2708808,2008,21071701.32,776267.22,0,0,730516.26,190525351.6
"462",2708808,2012,26654016.6,NA,NA,NA,2505160.12,208905000.66
"463",2708808,2016,42470739.28,NA,NA,NA,1047911.79,302316750.63
"464",2708808,2020,73533590.58,NA,NA,NA,3485132.45,561234910.86
"465",2708907,2008,8174237.8,0,0,0,0,86152339.12
"466",2708907,2012,15170289.6,NA,NA,NA,1191653.42,81787174.86
"467",2708907,2016,12596966.68,NA,NA,NA,709072.58,118806796.56
"468",2708907,2020,NA,NA,NA,NA,NA,NA
"469",2708956,2008,7256929.62,987179.68,0,0,900265.91,85322656.32
"470",2708956,2012,11367739.68,580850.5,NA,NA,1528109.66,95310345.37
"471",2708956,2016,15437007.93,NA,NA,NA,753718.02,133814352.81
"472",2708956,2020,33485338.7,NA,NA,NA,632249.6,283487398.71
"473",2709004,2008,0,0,0,0,0,49416677.64
"474",2709004,2012,5788078.04,NA,NA,NA,919622.58,46988801.83
"475",2709004,2016,8264609.5,502212.38,NA,NA,503862.14,73348216.41
"476",2709004,2020,14261404.96,NA,NA,NA,883752.69,162756862.92
"477",2709103,2008,10548530.18,39845.34,0,0,1312145.27,118538665.88
"478",2709103,2012,19287002.96,435186.36,NA,NA,3427739.46,145612299.24
"479",2709103,2016,19342639.65,NA,NA,NA,1497816.97,197443798.35
"480",2709103,2020,34871952.83,8424449.64,NA,NA,5759115.04,414261866.64
"481",2709152,2008,29142799.24,1611530.58,20600,58916.9,1359857.42,286111774.72
"482",2709152,2012,NA,NA,NA,NA,NA,NA
"483",2709152,2016,60169287.5,6466117.46,NA,NA,99000,466844922.3
"484",2709152,2020,102701754.17,9399349.76,NA,NA,NA,830388814.41
"485",2709202,2008,NA,NA,NA,NA,NA,NA
"486",2709202,2012,20143545.34,NA,NA,NA,473506.38,153611590.32
"487",2709202,2016,20589159.53,NA,NA,NA,313280.18,184549450.11
"488",2709202,2020,51755933.76,3420,NA,718800,1768279.78,397849692.99
"489",2709301,2008,41764473.22,1099135.2,143449.05,143449.05,492434.1,324230465.24
"490",2709301,2012,57993828.6,13992934,NA,189192.49,2283826.58,342804858.39
"491",2709301,2016,87096883.85,11809438.44,NA,26966,494547.04,525227546.97
"492",2709301,2020,109206031.11,983095.2,NA,674875.69,6997958.47,1049209297.53
"493",2709400,2008,17105950.08,2700715.08,0,0,729996.22,167956752.36
"494",2709400,2012,28339004.86,2284074.74,NA,NA,1720697.64,161999185.66
"495",2709400,2016,37669839.62,3740400.54,NA,NA,1146237.26,266620652.02
"496",2709400,2020,62161647.92,4935422.32,NA,NA,6522726.19,402963523.2
"497",1300029,2008,8588357.62,0,0,0,317671.68,98095508.64
"498",1300029,2012,8689230.86,NA,NA,NA,341263.88,88564257.42
"499",1300029,2016,21179306.84,184872.04,NA,NA,861942.26,137100172.41
"500",1300029,2020,65826929.82,434757.32,NA,NA,570125.52,360611158.26
"501",1300060,2008,5300439.98,0,0,0,137274.22,66577525.4
"502",1300060,2012,7760798.7,NA,NA,270.72,179970.9,65324556.09
"503",1300060,2016,20600309.5,198669.26,NA,NA,5034323.18,109800233.07
"504",1300060,2020,29427542.12,418000,NA,NA,1990750.36,183245115.81
"505",1300086,2008,8925916.28,62441.8,37243.33,37243.33,0,80300797.76
"506",1300086,2012,9056511.42,164805.12,2500,2500,112199.82,79482311.55
"507",1300086,2016,15287762.74,2986052.93,46685,46685,73500,112520922.12
"508",1300086,2020,29798775.41,1507193.62,NA,17088,771260.93,201398057.55
"509",1300102,2008,7855477.7,261554.24,0,0,397927.52,70643138.68
"510",1300102,2012,10659278.76,NA,NA,NA,189352.96,77229193.47
"511",1300102,2016,28958764.74,460378.75,NA,NA,747300.09,154800235.86
"512",1300102,2020,52439272.94,1039699.19,NA,NA,739090.64,273585074.13
"513",1300144,2008,11906422.9,128312.5,0,596539.14,88674.71,101039283.92
"514",1300144,2012,16426433.62,620053.64,NA,1070499.82,2189085.34,101125537.47
"515",1300144,2016,28124462.26,659415.26,NA,912009.4,467958.77,128668529.43
"516",1300144,2020,46539298.74,1418092.8,NA,2779968.76,637082.12,265261787.49
"517",1300201,2008,17319846.58,0,0,0,0,106144919.8
"518",1300201,2012,10411593.52,NA,99492.9,99492.9,421340.28,96874733.16
"519",1300201,2016,18237555.57,460701.48,132620.52,132620.52,349698,154134056.37
"520",1300201,2020,38487487.16,NA,296456,296456,27400,277364290.56
"521",1300300,2008,21061492.12,0,0,0,969924.26,188960531
"522",1300300,2012,25988013.46,NA,NA,NA,1815437.62,200284488.3
"523",1300300,2016,50197768.94,NA,NA,NA,2323722.1,276805114.44
"524",1300300,2020,121472229.16,60140,NA,NA,2779227.06,550425560.79
"525",1300409,2008,10041105.46,502603.78,0,0,477978.56,96483228.6
"526",1300409,2012,17086439.8,783960.6,NA,NA,NA,106976776.37
"527",1300409,2016,25709526.14,1370282.08,NA,NA,NA,165496446.36
"528",1300409,2020,62441075.24,1610156.7,178266.64,178266.64,129016.8,341326210.05
"529",1300508,2008,9470188.28,531751,0,0,850611.98,163956181.44
"530",1300508,2012,17901738.4,473194.72,NA,NA,822484.12,157570315.95
"531",1300508,2016,36685931.26,1583623.06,NA,NA,2159504.34,266921057.03
"532",1300508,2020,60106275.1,1956141.52,NA,NA,3944312.1,477777410.08
"533",1300607,2008,18522701.32,1e+05,0,0,1347387.04,189275303.2
"534",1300607,2012,21505091.4,NA,NA,NA,1227370.24,204312352.53
"535",1300607,2016,46108785.52,NA,NA,NA,2609989,312157950.34
"536",1300607,2020,81524662.62,NA,NA,NA,3248782.44,586757807.16
"537",1300631,2008,9164499.02,684827.58,0,0,188776.66,89427724.04
"538",1300631,2012,10139118.8,396909.88,NA,NA,653381.54,108242605.89
"539",1300631,2016,12873470.59,1276016.18,NA,NA,220424.33,151049871.34
"540",1300631,2020,21157179.39,NA,NA,NA,527046.46,315005153.48
"541",1300680,2008,NA,NA,NA,NA,NA,NA
"542",1300680,2012,10796376.76,NA,NA,NA,891015.68,89173440.36
"543",1300680,2016,18354734.7,756870,NA,NA,2169036.6,150984671.58
"544",1300680,2020,45926331.9,1791034.24,NA,NA,4605317.32,308432922.81
"545",1300706,2008,NA,NA,NA,NA,NA,NA
"546",1300706,2012,22025181.18,112591.56,NA,NA,907495.28,156003952.2
"547",1300706,2016,36359772.96,NA,NA,NA,2045423.08,206047739.61
"548",1300706,2020,67995466.16,NA,NA,NA,3443004.3,374161157.91
"549",1300805,2008,26764706.4,1838209.04,0,0,919841.54,197098575.44
"550",1300805,2012,31930576,247320,NA,NA,2343497.06,230267036.37
"551",1300805,2016,37230280.96,NA,NA,NA,1346643.84,240823874.96
"552",1300805,2020,NA,NA,NA,NA,NA,NA
"553",1300839,2008,5955670.04,0,0,0,0,70656832.16
"554",1300839,2012,8447768.16,NA,NA,NA,NA,76525338.45
"555",1300839,2016,12442681.77,647553.8,NA,NA,NA,112502633.16
"556",1300839,2020,41550164.61,NA,NA,NA,NA,258508049.02
"557",1300904,2008,8161456.46,43800,0,0,353249.1,73662208.36
"558",1300904,2012,11524623.32,NA,NA,NA,533761.6,84466736.19
"559",1300904,2016,24467641.08,NA,NA,NA,878291.14,120852053.19
"560",1300904,2020,34221403.68,NA,NA,NA,1840381.98,228931853.58
"561",1301001,2008,10623748.48,378247,0,0,2077816.28,129829292.52
"562",1301001,2012,14990307.62,641665.04,NA,NA,1693098.82,141415690.14
"563",1301001,2016,33382745.16,11503602.78,NA,NA,2135968.88,230086570.49
"564",1301001,2020,56206477.78,5130455.14,NA,NA,1542549.1,362421587.68
"565",1301100,2008,16717846.64,1485227.2,0,0,1765663.05,167944550.68
"566",1301100,2012,18876453.86,27835.04,NA,NA,1531728.54,164689324.59
"567",1301100,2016,59017299.5,36000,NA,NA,3047349.52,312595703.07
"568",1301100,2020,130036377.76,NA,NA,NA,3126062.09,723828261.18
"569",1301159,2008,10063386.34,523154.06,0,0,1169441.6,123256985.6
"570",1301159,2012,15784113.22,371183.38,NA,NA,2096639.34,135219961.65
"571",1301159,2016,33397192.34,167360,NA,232116.34,923271.48,174311499.93
"572",1301159,2020,52611729.98,9650177.3,50515.33,142941.17,1256040.33,307428047.19
"573",1301209,2008,92044424.32,12713244.48,0,0,4680081.86,812822009.4
"574",1301209,2012,89840138.3,4958266.18,NA,NA,6079992.36,506476625.82
"575",1301209,2016,141432481.64,7325943.6,NA,NA,15672805.48,1034982770.95
"576",1301209,2020,214200099.5,6839206.18,NA,NA,10954168.8,1496092246.73
"577",1301308,2008,NA,NA,NA,NA,NA,NA
"578",1301308,2012,14820383,NA,NA,NA,1983684.76,102261744.99
"579",1301308,2016,24790363.14,NA,NA,NA,1210972.04,172301158.98
"580",1301308,2020,61102765.51,265424.88,NA,NA,5523088.22,345828830.76
"581",1301407,2008,NA,NA,NA,NA,NA,NA
"582",1301407,2012,20127439.64,NA,NA,NA,NA,129130645.53
"583",1301407,2016,36007059.27,19840,NA,NA,NA,251743640.52
"584",1301407,2020,69150005.15,1704464.56,NA,165950.5,1227574.96,548752454.4
"585",1301506,2008,9533927.8,29771.74,0,0,350000,88785722.64
"586",1301506,2012,10862448,NA,NA,NA,258755,97586689.74
"587",1301506,2016,19596124.37,NA,NA,NA,790,147921557.16
"588",1301506,2020,41200184.94,37800,NA,NA,1609590.79,249236211.34
"589",1301605,2008,15972719.58,742425.46,0,0,881724.02,129841521.76
"590",1301605,2012,17164815.86,7565191.26,NA,NA,1501263.72,164263398.09
"591",1301605,2016,27873829.2,821120.04,NA,NA,2431915.56,184899417.62
"592",1301605,2020,68294069.26,1169436.8,NA,NA,2491190.94,418130194.42
"593",1301654,2008,6258214.46,0,0,0,359058.3,56237464.2
"594",1301654,2012,10572613.38,825486.12,NA,NA,542023.92,78791435.7
"595",1301654,2016,25354574.58,103725.42,NA,NA,481873.02,117003109.92
"596",1301654,2020,33697005.86,91050.42,NA,NA,933143.56,233376843.12
"597",1301704,2008,35298137.2,1904991.14,0,0,2042716.4,238144519.28
"598",1301704,2012,47488592.14,2740779.32,NA,NA,3510721.3,249261514.61
"599",1301704,2016,66226218.96,4133095.88,NA,NA,1525984.74,357639033.93
"600",1301704,2020,NA,NA,NA,NA,NA,NA
"601",1301803,2008,9392530.72,120000,0,0,888405.18,85082776.92
"602",1301803,2012,15954846.92,92600,NA,NA,729646.12,91347173.07
"603",1301803,2016,25982322.61,NA,NA,NA,804591.69,142012045.86
"604",1301803,2020,56758495.28,1596.6,NA,NA,1427779.95,311010772.89
"605",1301852,2008,22174645.74,1909969.02,0,22111.2,840453,272864890.2
"606",1301852,2012,29836734.36,1942990.3,104600,131460,1124968.42,266631981.87
"607",1301852,2016,58226167.26,NA,236206.49,236206.49,1617376.36,368254575.12
"608",1301852,2020,121763929.44,NA,445457.63,445457.63,4424397.3,728044757.48
"609",1301902,2008,63138987.82,7408902.76,0,0,3617233.62,508045253.04
"610",1301902,2012,93676707.9,6271519.26,NA,NA,4167900.36,554958061.89
"611",1301902,2016,104896247.01,4502216.12,NA,NA,2520376.74,705620369.5
"612",1301902,2020,195081439.56,6257847.38,NA,NA,8476104.78,1242239633.59
"613",1301951,2008,6158823.98,0,0,0,202888.88,69723233.16
"614",1301951,2012,9915356.36,NA,NA,NA,2844537.94,106807111.68
"615",1301951,2016,12743835.87,127238,NA,NA,237289.62,96992658.87
"616",1301951,2020,30686945.84,NA,NA,NA,1054572.25,257046463.44
"617",1302009,2008,5437602.96,593048.4,0,0,559549.16,53738530.64
"618",1302009,2012,5795073.6,NA,NA,NA,611796.06,58933174.23
"619",1302009,2016,18010734.3,249184,40248.55,40248.55,511715.32,97687813.98
"620",1302009,2020,27943771.26,1036980.34,NA,NA,1212757.03,195815680.71
"621",1302108,2008,9513838.88,1177314.44,0,0,382309,83584757.8
"622",1302108,2012,7642324.34,65000,NA,NA,625934.1,87534248.22
"623",1302108,2016,14224913.38,NA,NA,NA,1398891.8,109290118.62
"624",1302108,2020,NA,NA,NA,NA,NA,NA
"625",1302207,2008,5978377.02,426808.26,0,0,796504.42,87273724.72
"626",1302207,2012,9222007.94,NA,NA,NA,655423.46,106937159.25
"627",1302207,2016,15592804,785547.58,NA,NA,1188092.22,125242468.83
"628",1302207,2020,35602402.01,NA,NA,NA,1935604.34,237011441.4
"629",1302306,2008,NA,NA,NA,NA,NA,NA
"630",1302306,2012,14966494.24,NA,NA,NA,4493939.54,129042806.13
"631",1302306,2016,30233335.52,NA,NA,NA,1799600.86,198660904.53
"632",1302306,2020,63861648.56,NA,NA,NA,1625255.88,438807234.42
"633",1302405,2008,26670063.62,1449300.44,0,0,1953575.84,180771277.2
"634",1302405,2012,21421928.98,143420,NA,NA,2853309.46,177579768.09
"635",1302405,2016,NA,NA,NA,NA,NA,NA
"636",1302405,2020,92051765.56,NA,NA,NA,4735933.24,571428998.19
"637",1302504,2008,47140149.18,313252,0,0,1550232.84,448820847.12
"638",1302504,2012,77128070.06,NA,NA,NA,7026062.9,413615064.73
"639",1302504,2016,106313160.82,6936618.66,NA,NA,3682742.34,656332458.95
"640",1302504,2020,257608627.9,11340892.3,NA,NA,2550643.9,1570361184.58
"641",1302553,2008,8620900.26,0,0,0,1138408.64,110661559.4
"642",1302553,2012,12982932.56,NA,NA,NA,562865.46,115596286.41
"643",1302553,2016,25856680.6,198424.28,NA,NA,2877017.32,173102791.85
"644",1302553,2020,45359215.34,NA,10000,499132.02,4483572.78,302136616.74
"645",1302603,2008,1026032390.58,39286988.78,19551016.19,37337345.81,34837340.84,10459226283.4
"646",1302603,2012,1499976176.78,95424235.2,264085,51189006.03,871763.62,11844318266.91
"647",1302603,2016,1660376912.82,190847505.6,47087,16683791.68,NA,17011390532.61
"648",1302603,2020,2735783425.24,89259476.3,1112255.29,33422452.34,26894641.46,26955294144.6
"649",1302702,2008,20601190.66,1020414.64,0,0,1946640.7,202661452.6
"650",1302702,2012,27752997.08,1375521.24,NA,NA,2364969.06,228643661.34
"651",1302702,2016,43470918.64,2150014.52,NA,NA,3571276.86,300234074.64
"652",1302702,2020,132819256.33,1440704.51,NA,NA,8835801.3,818278886.14
"653",1302801,2008,8978783.62,1863393.8,0,0,131400,113770887.56
"654",1302801,2012,11424917.86,508482,NA,NA,449909.04,118982523.39
"655",1302801,2016,21467702.22,610440.08,NA,NA,444944.05,154948162.47
"656",1302801,2020,43029513.42,261581.38,NA,NA,109061.55,299484509.12
"657",1302900,2008,35914417.66,1838191.46,0,0,5409899.65,332111048.08
"658",1302900,2012,45695750.86,5640404.36,NA,NA,3938070.24,320375352.28
"659",1302900,2016,74707282.74,4837206.5,NA,NA,13438428.3,527004889.6
"660",1302900,2020,140005460.44,4844001.5,NA,NA,16206698.1,902192477.98
"661",1303007,2008,9029198.9,0,0,0,409484.34,96098957.16
"662",1303007,2012,12598612.9,NA,NA,NA,1067531.24,103468982.66
"663",1303007,2016,25258556.38,NA,NA,NA,587106.66,152920294.87
"664",1303007,2020,73207849.2,NA,NA,NA,1514745.42,360386657.72
"665",1303106,2008,17232556.2,1163707.3,0,0,506209.7,162518526.08
"666",1303106,2012,21732316.68,1452979.52,NA,NA,529320.18,157578201.69
"667",1303106,2016,36984055.92,1396016.56,NA,NA,1907642.74,214362159.63
"668",1303106,2020,65853139.42,679118.3,NA,NA,1631388.48,433847708.67
"669",1303205,2008,5610043,0,0,0,648125.08,70436828.6
"670",1303205,2012,10734969.32,NA,NA,NA,689879.78,96178769.67
"671",1303205,2016,19776334.04,NA,398424.99,398424.99,1200378.18,133704083.22
"672",1303205,2020,44572732.42,NA,833950.39,833950.39,2602229.98,286985931.81
"673",1303304,2008,NA,NA,NA,NA,NA,NA
"674",1303304,2012,12431338.06,719408.4,NA,199701.34,556651.06,102849050.82
"675",1303304,2016,25761984.34,350115.44,NA,177917.28,636595.6,143756074.71
"676",1303304,2020,43249141.56,870351.08,NA,330156.44,596676.18,269947335.63
"677",1303403,2008,56691329.84,11035280.04,0,0,2242421.81,514933814.64
"678",1303403,2012,81223323.94,6554192.42,NA,NA,5111514.94,501664732.35
"679",1303403,2016,106166708.66,11128550.86,1157229.74,1157229.74,7500431.1,627478142.82
"680",1303403,2020,227346994.24,18444817.4,1032674.25,1032674.25,11512200.7,1242196102.59
"681",1303502,2008,15597699.78,1302249.8,0,0,847373.14,102142232.08
"682",1303502,2012,NA,NA,NA,NA,NA,NA
"683",1303502,2016,23891178.92,NA,NA,NA,1359490.66,129859874.82
"684",1303502,2020,45607859.96,NA,NA,NA,2762004.82,274400902.26
"685",1303536,2008,38453648.26,485850.2,0,0,3453523.59,411623757.12
"686",1303536,2012,61410129.94,3256461,796997.37,796997.37,7521738.78,437106479.64
"687",1303536,2016,65440455.98,2154834.61,789245.14,789245.14,5317121.45,531251869.26
"688",1303536,2020,126161548.82,3708576.4,1090248.19,1090248.19,4635830.64,909132245.31
"689",1303569,2008,17994330.28,0,756284.96,756284.96,1038444.5,150640565.52
"690",1303569,2012,17656303.78,1312594.92,293767.4,293767.4,1035842.82,122143156.02
"691",1303569,2016,34516540.42,15171,540849.1,540849.1,3117236.58,226100574.78
"692",1303569,2020,60889170.94,2403087.92,NA,NA,6215314.8,479946683.28
"693",1303601,2008,9578407.42,2233454.22,0,0,420373.29,89755851.16
"694",1303601,2012,NA,NA,NA,NA,NA,NA
"695",1303601,2016,18449273.9,NA,570888.42,570888.42,14117,128771358.21
"696",1303601,2020,40867937.69,NA,NA,5721.65,1018355.04,308643015.45
"697",1303700,2008,13929489.52,14400,0,0,1774596.26,108458237.64
"698",1303700,2012,16488793.18,NA,NA,NA,610235.12,134918442.57
